sample,Hash,nReads
PG_Ba_50_Jul_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,412
NR_Eg_0_Jul_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,3229
PG_Eg_0_Aug_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,41
SK_Ba_50_Aug_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,87
SK_Eg_0_Jul_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,811
NR_Ba_50_Jul_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,2776
CI_Eg_0_May_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,19929
PG_Ba_50_Jul_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,541
SK_Ba_50_May_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,6601
CI_Eg_0_Jul_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,22
NR_Eg_0_Aug_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,2261
CI_Al_15_Jul_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,475
SK_Eg_0_May_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,4852
SK_Eg_0_Jul_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,746
NR_Ba_50_Aug_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,785
PG_Ba_50_Jul_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,516
PG_Eg_0_May_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,2163
SK_Ba_50_May_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,7072
CI_Ba_50_Aug_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,76
NR_Eg_0_Aug_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,3140
PG_Ba_50_May_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,2439
CI_Al_15_Jul_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,305
PG_Ba_50_Aug_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,60
PG_Eg_0_May_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,1768
NR_Eg_0_May_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,347
NR_Ba_50_May_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,351
SK_Ba_50_Jul_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,508
NR_Ba_50_Jul_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,2479
SK_Ba_50_Aug_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,16
PG_Ba_50_Aug_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,59
CI_Eg_0_May_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,12936
SK_Eg_0_May_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,9987
CI_Ba_50_May_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,11552
PG_Eg_0_Aug_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,165
PG_Ba_50_Aug_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,74
PG_Ba_50_May_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,1437
NR_Ba_50_Aug_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,844
SK_Eg_0_May_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,10959
SK_Ba_50_May_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,5173
NR_Eg_0_Jul_A_r2,b3b7552ad4cb087f2533f45f05c840503002203e,2904
NR_Ba_50_May_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,587
SK_Eg_0_Jul_C_r2,b3b7552ad4cb087f2533f45f05c840503002203e,959
SK_Ba_50_Jul_B_r2,b3b7552ad4cb087f2533f45f05c840503002203e,478
SK_Eg_0_Aug_A_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,3086
SK_Ba_50_Jul_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,384
CI_Al_15_Jul_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,4
PG_Eg_0_May_A_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,55
CI_Ba_50_May_B_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,69
PG_Eg_0_Aug_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,4241
PG_Eg_0_Aug_B_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,4802
SK_Ba_50_Aug_B_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,25265
SK_Eg_0_Jul_A_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,1012
SK_Ba_50_Aug_A_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,36233
SK_Eg_0_Jul_B_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,890
NR_Eg_0_Aug_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,9
PG_Ba_50_Aug_A_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,1586
PG_Eg_0_May_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,76
SK_Ba_50_Jul_A_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,538
SK_Ba_50_Aug_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,38720
SK_Eg_0_Aug_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,7612
PG_Ba_50_Aug_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,2485
SK_Eg_0_May_B_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,421
CI_Ba_50_May_A_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,3
SK_Eg_0_Aug_B_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,5126
PG_Eg_0_Aug_A_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,2376
PG_Ba_50_Aug_B_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,3834
NR_Ba_50_Aug_B_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,10
SK_Eg_0_May_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,186
SK_Ba_50_May_A_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,4
SK_Eg_0_Jul_C_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,560
SK_Ba_50_Jul_B_r2,a31d4e16bf8a39f654272a1186dba2dda26ab921,767
NR_Eg_0_Jul_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,12
NR_Eg_0_Aug_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,457
CI_Ba_50_May_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,102
NA_NA_NA_NA_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,6
SK_Ba_50_Jul_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,39
CI_Al_15_Jul_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,22197
PG_Eg_0_May_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,818
CI_Ba_50_May_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,248
PG_Ba_50_May_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,542
CI_Eg_0_Jul_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,147
CI_Eg_0_May_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,108
PG_Eg_0_Aug_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,372
PG_Ba_50_Jul_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,18551
NR_Eg_0_Jul_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,18
SK_Eg_0_Jul_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,169
NR_Ba_50_Jul_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,20
CI_Eg_0_May_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,30
PG_Ba_50_Jul_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,17445
CI_Eg_0_Jul_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,113
NR_Eg_0_Aug_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,82
CI_Al_15_Jul_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,12118
SK_Eg_0_Jul_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,59
PG_Ba_50_Jul_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,24875
PG_Eg_0_May_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,545
PG_Ba_50_May_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,1092
CI_Al_15_Jul_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,13706
PG_Eg_0_May_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,291
CI_Eg_0_May_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,84
CI_Ba_50_May_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,29
PG_Eg_0_Aug_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,36
PG_Ba_50_Aug_B_r2,0049e31d1f1a7dff27221956e97de26867d2b934,11
PG_Ba_50_May_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,1107
NR_Eg_0_Jul_A_r2,0049e31d1f1a7dff27221956e97de26867d2b934,171
NR_Ba_50_May_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,9
SK_Eg_0_Jul_C_r2,0049e31d1f1a7dff27221956e97de26867d2b934,70
NR_Eg_0_Jul_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,6411
NR_Ba_50_Jul_B_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,3366
CI_Al_15_Jul_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,10869
PG_Eg_0_Aug_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,382
PG_Ba_50_Jul_A_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,20729
NR_Eg_0_Jul_B_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,4633
PG_Eg_0_Aug_B_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,21
NR_Ba_50_Jul_A_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,3828
PG_Ba_50_Jul_B_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,17192
CI_Al_15_Jul_B_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,7649
SK_Eg_0_Jul_B_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,12
PG_Ba_50_Jul_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,24992
SK_Ba_50_May_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,4
PG_Ba_50_May_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,12
CI_Al_15_Jul_A_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,5483
PG_Ba_50_Aug_A_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,74
CI_Eg_0_Aug_B_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,7
NR_Ba_50_Jul_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,6722
PG_Ba_50_Aug_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,53
CI_Ba_50_May_A_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,62
PG_Eg_0_Aug_A_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,19
PG_Ba_50_Aug_B_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,37
SK_Eg_0_May_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,24
NR_Eg_0_Jul_A_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,4156
NR_Ba_50_May_C_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,2
SK_Ba_50_Jul_B_r2,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,5
NR_Eg_0_Jul_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,13
NR_Eg_0_Aug_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,16
NR_Ba_50_Jul_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,61
CI_Al_15_Jul_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,2841
CI_Eg_0_Aug_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,20021
NR_Eg_0_May_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,4
PG_Eg_0_Aug_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,46
PG_Ba_50_Jul_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,1802
NR_Eg_0_Jul_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,20
PG_Eg_0_Aug_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,155
CI_Ba_50_Aug_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,12541
NR_Ba_50_Jul_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,19
PG_Ba_50_Jul_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,1809
NR_Eg_0_Aug_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,151
CI_Al_15_Jul_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,3012
NR_Ba_50_Aug_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,20
PG_Ba_50_Jul_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,2606
PG_Eg_0_May_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,12
CI_Ba_50_Aug_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,11058
CI_Eg_0_Aug_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,20768
NR_Eg_0_Aug_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,57
CI_Ba_50_Aug_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,13536
CI_Al_15_Jul_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,1343
PG_Ba_50_Aug_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,92
CI_Eg_0_Aug_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,19091
NR_Ba_50_May_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,3
NR_Ba_50_Jul_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,33
PG_Ba_50_Aug_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,45
PG_Eg_0_Aug_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,97
PG_Ba_50_Aug_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,83
NR_Ba_50_Aug_B_r2,86d6faac0dd509d2237dfc49a1315d0011373618,118
SK_Eg_0_May_C_r2,86d6faac0dd509d2237dfc49a1315d0011373618,3
SK_Ba_50_May_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,4
NR_Eg_0_Jul_A_r2,86d6faac0dd509d2237dfc49a1315d0011373618,34
NR_Eg_0_Aug_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,257
CI_Eg_0_Jul_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,3832
SK_Eg_0_Aug_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,533
SK_Ba_50_Jul_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,22838
CI_Ba_50_May_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,3
NR_Ba_50_May_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,2
CI_Eg_0_Jul_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,752
NR_Eg_0_May_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,4
PG_Eg_0_Aug_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,168
NR_Eg_0_Jul_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,18
PG_Eg_0_Aug_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,580
SK_Ba_50_Aug_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,307
SK_Eg_0_Jul_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,12675
CI_Eg_0_Jul_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,282
SK_Ba_50_Aug_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,527
SK_Eg_0_Jul_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,15139
PG_Ba_50_Jul_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,674
SK_Ba_50_May_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,3
CI_Eg_0_Aug_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,54
PG_Ba_50_Aug_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,262
PG_Eg_0_May_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,38
SK_Ba_50_Jul_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,12801
SK_Ba_50_Aug_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,23
SK_Eg_0_Aug_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,5
PG_Ba_50_Aug_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,75
SK_Eg_0_May_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,2
SK_Eg_0_Aug_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,601
PG_Eg_0_Aug_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,258
PG_Ba_50_Aug_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,250
PG_Ba_50_May_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,34
SK_Ba_50_May_A_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,105
SK_Eg_0_Jul_C_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,17400
SK_Ba_50_Jul_B_r2,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,14168
NR_Eg_0_Aug_A_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,16
CI_Eg_0_Jul_B_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,863
SK_Eg_0_Aug_A_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,17
SK_Ba_50_Jul_C_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,21736
NR_Eg_0_May_B_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,11
PG_Ba_50_May_B_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,120
PG_Eg_0_Aug_C_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,359
PG_Eg_0_Aug_B_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,132
SK_Ba_50_Aug_B_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,861
SK_Eg_0_Jul_A_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,14282
CI_Eg_0_Jul_A_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,4
SK_Ba_50_Aug_A_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,778
SK_Eg_0_Jul_B_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,16327
SK_Ba_50_May_C_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,22
SK_Ba_50_Jul_A_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,14710
SK_Ba_50_Aug_C_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,561
SK_Eg_0_Aug_C_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,23
PG_Eg_0_Aug_A_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,211
PG_Ba_50_Aug_B_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,18
PG_Ba_50_May_A_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,8
SK_Eg_0_May_C_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,451
SK_Ba_50_May_A_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,124
SK_Eg_0_Jul_C_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,18912
SK_Ba_50_Jul_B_r2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,13230
NR_Eg_0_Jul_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,643
NR_Eg_0_Aug_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,3933
CI_Ba_50_May_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,4197
CI_Eg_0_Jul_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,3406
SK_Eg_0_Aug_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,8
NR_Ba_50_Jul_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,352
CI_Al_15_Jul_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,77
PG_Eg_0_May_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,1262
CI_Ba_50_May_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,2193
NR_Ba_50_May_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,264
NR_Ba_50_Aug_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,110
PG_Ba_50_May_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,460
CI_Eg_0_Jul_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,9177
CI_Eg_0_May_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,5522
NR_Eg_0_May_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,31
PG_Eg_0_Aug_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,6462
PG_Ba_50_Jul_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,15
NR_Eg_0_Jul_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,861
PG_Eg_0_Aug_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,5188
NR_Ba_50_Jul_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,927
CI_Eg_0_May_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,3680
PG_Ba_50_Jul_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,90
SK_Ba_50_May_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,836
CI_Eg_0_Jul_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,12197
NR_Eg_0_Aug_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,207
CI_Al_15_Jul_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,21
SK_Eg_0_May_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,2093
NR_Ba_50_Aug_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,749
PG_Ba_50_Jul_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,55
PG_Eg_0_May_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,725
SK_Ba_50_May_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,1285
CI_Eg_0_Aug_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,3
NR_Eg_0_Aug_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,911
PG_Ba_50_May_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,359
CI_Al_15_Jul_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,8
PG_Ba_50_Aug_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,4319
PG_Eg_0_May_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,539
NR_Ba_50_Jul_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,570
PG_Ba_50_Aug_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,5282
CI_Eg_0_May_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,3474
SK_Eg_0_May_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,2987
CI_Ba_50_May_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,4285
SK_Eg_0_Aug_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,81
PG_Eg_0_Aug_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,4108
PG_Ba_50_Aug_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,5586
PG_Ba_50_May_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,497
NR_Ba_50_Aug_B_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,320
SK_Eg_0_May_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,6
SK_Ba_50_May_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,1340
NR_Eg_0_Jul_A_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,1281
SK_Eg_0_Jul_C_r2,64b81e9dec0da4bc1f584824bad979734f5782b6,30
NR_Eg_0_Jul_C_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,396
NR_Eg_0_Aug_A_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2261
CI_Ba_50_May_C_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2012
CI_Eg_0_Jul_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2601
SK_Ba_50_Jul_C_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2280
CI_Al_15_Jul_C_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,144
PG_Eg_0_May_A_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,10336
CI_Ba_50_May_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,370
PG_Ba_50_May_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,6738
CI_Eg_0_Jul_C_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,9956
CI_Eg_0_May_A_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1111
PG_Ba_50_Jul_A_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,39
NR_Eg_0_Jul_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,316
PG_Eg_0_Aug_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,70
SK_Eg_0_Jul_A_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2503
NR_Ba_50_Jul_A_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,668
CI_Eg_0_May_C_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,528
PG_Ba_50_Jul_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,627
SK_Ba_50_May_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,220
CI_Eg_0_Jul_A_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,11977
SK_Ba_50_Aug_A_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1073
NR_Eg_0_Aug_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3255
CI_Al_15_Jul_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,419
SK_Eg_0_May_A_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,805
SK_Eg_0_Jul_B_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,4395
PG_Ba_50_Jul_C_r2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,991
