sample,Hash,nReads
CI_Al_3_May_A_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,5
PG_Al_1_Aug_B_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,18396
PG_Al_15_Aug_C_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,9564
CI_Al_3_Aug_A_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,5
PG_Al_1_Aug_C_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,10565
PG_Al_3_Aug_B_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,16415
PG_Al_3_Aug_C_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,12809
PG_Al_6_May_B_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,6
CI_Al_6_May_A_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,16
PG_Al_6_May_A_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,6
NA_NA_NA_NA_B_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,5819
CI_Al_1_May_C_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,4
PG_Al_10_Aug_B_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,12041
PG_Al_3_May_C_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,7
PG_Al_15_Aug_B_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,12106
PG_Al_15_Aug_A_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,7115
CI_Al_15_Aug_C_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,9
PG_Al_3_Aug_A_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,17081
CI_Al_15_May_B_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,15
CI_Al_6_May_B_r3,f5d88ad109ebd14216cd511e05b921c4ba270d85,5
CI_Al_15_Aug_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,7927
CI_Al_1_May_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,3
PG_Al_3_May_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,24044
PG_Al_15_May_C_r3,fe2a04b08848e29e6cb5852ae85280020017e863,8160
PG_Al_6_May_C_r3,fe2a04b08848e29e6cb5852ae85280020017e863,13971
PG_Al_10_Aug_C_r3,fe2a04b08848e29e6cb5852ae85280020017e863,2
PG_Al_3_May_A_r3,fe2a04b08848e29e6cb5852ae85280020017e863,11023
PG_Al_1_May_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,6395
PG_Al_1_Aug_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,5
PG_Al_1_May_A_r3,fe2a04b08848e29e6cb5852ae85280020017e863,13511
PG_Al_1_May_C_r3,fe2a04b08848e29e6cb5852ae85280020017e863,9623
PG_Al_6_May_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,13023
PG_Al_15_May_A_r3,fe2a04b08848e29e6cb5852ae85280020017e863,5197
PG_Al_6_May_A_r3,fe2a04b08848e29e6cb5852ae85280020017e863,6398
CI_Al_6_Aug_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,4825
PG_Al_3_May_C_r3,fe2a04b08848e29e6cb5852ae85280020017e863,5171
PG_Al_10_May_C_r3,fe2a04b08848e29e6cb5852ae85280020017e863,4816
CI_Al_1_May_A_r3,fe2a04b08848e29e6cb5852ae85280020017e863,12
PG_Al_10_May_A_r3,fe2a04b08848e29e6cb5852ae85280020017e863,6924
PG_Al_15_May_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,4167
PG_Al_10_May_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,9889
CI_Al_3_Aug_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,5117
CI_Al_10_Aug_B_r3,fe2a04b08848e29e6cb5852ae85280020017e863,8131
CI_Al_10_May_A_r3,fe2a04b08848e29e6cb5852ae85280020017e863,14
CI_Al_15_Aug_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,5273
CI_Al_3_May_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,27
CI_Al_1_May_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,65
PG_Al_3_May_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,7743
PG_Al_15_May_C_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,9267
PG_Al_6_May_C_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,15959
PG_Al_10_Aug_C_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,9
PG_Al_3_May_A_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,4268
CI_Al_10_May_C_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,9
PG_Al_1_May_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,8954
PG_Al_1_May_A_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,12610
CI_Al_3_Aug_A_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,4
PG_Al_1_May_C_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,7532
PG_Al_6_May_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,13886
PG_Al_15_May_A_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,9435
CI_Al_6_May_A_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,27
PG_Al_6_May_A_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,8715
CI_Al_1_May_C_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,28
CI_Al_6_Aug_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,1953
PG_Al_3_May_C_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,3687
PG_Al_10_May_C_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,5065
CI_Al_6_May_C_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,7
PG_Al_10_May_A_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,7937
CI_Al_15_May_A_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,226
PG_Al_15_May_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,11264
CI_Al_6_May_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,5
PG_Al_10_May_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,6484
CI_Al_3_Aug_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,2100
CI_Al_10_Aug_B_r3,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,8240
CI_Al_15_Aug_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,23132
CI_Al_3_May_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,5806
CI_Al_1_May_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3242
PG_Al_3_May_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,7
PG_Al_15_May_C_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1743
PG_Al_6_May_C_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,5225
CI_Al_10_May_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,329
PG_Al_1_May_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,4143
PG_Al_1_Aug_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,349
PG_Al_1_May_A_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,7895
PG_Al_1_May_C_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1649
CI_Al_1_Aug_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,5
PG_Al_6_May_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,5333
PG_Al_15_May_A_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,5238
CI_Al_6_May_A_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1536
PG_Al_6_May_A_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,557
CI_Al_1_Aug_C_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,9
CI_Al_1_May_C_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,171
CI_Al_6_Aug_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,8648
PG_Al_3_May_C_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,7791
PG_Al_10_May_C_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,13642
CI_Al_6_May_C_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,529
CI_Al_1_May_A_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,9
PG_Al_10_May_A_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,7600
PG_Al_15_May_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,10995
CI_Al_6_May_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,420
PG_Al_10_May_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,16834
CI_Al_3_Aug_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1043
CI_Al_10_Aug_B_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2690
CI_Al_10_May_A_r3,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,35
PG_Al_10_Aug_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,6785
PG_Al_6_Aug_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,9928
CI_Al_15_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,848
CI_Al_3_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,1914
CI_Al_1_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,5684
PG_Al_3_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,121
PG_Al_15_May_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,607
PG_Al_1_Aug_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,5289
PG_Al_6_May_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,484
PG_Al_6_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,1828
PG_Al_10_Aug_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,2608
CI_Al_3_May_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,3102
CI_Al_3_May_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,4206
CI_Al_10_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,44
CI_Al_10_May_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,375
PG_Al_1_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,162
PG_Al_1_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,6738
PG_Al_1_May_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,1170
PG_Al_15_Aug_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,4670
PG_Al_1_Aug_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,5831
PG_Al_3_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,9718
PG_Al_3_Aug_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,5071
PG_Al_1_May_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,196
CI_Al_1_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,3
PG_Al_6_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,1727
PG_Al_15_May_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,259
CI_Al_6_May_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,2453
PG_Al_6_May_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,502
NA_NA_NA_NA_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,3673
CI_Al_1_May_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,2347
CI_Al_6_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,392
PG_Al_10_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,8883
PG_Al_3_May_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,352
PG_Al_10_May_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,549
PG_Al_15_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,4442
CI_Al_6_May_C_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,1887
PG_Al_15_Aug_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,5502
CI_Al_1_May_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,3786
PG_Al_10_May_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,386
PG_Al_15_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,60
PG_Al_3_Aug_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,4064
CI_Al_15_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,919
CI_Al_6_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,1665
CI_Al_10_Aug_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,3
PG_Al_10_May_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,523
CI_Al_3_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,141
CI_Al_10_Aug_B_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,393
CI_Al_10_May_A_r3,64b81e9dec0da4bc1f584824bad979734f5782b6,347
CI_Al_15_Aug_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,1433
CI_Al_1_Aug_A_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,30536
PG_Al_6_Aug_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,32
CI_Al_15_Aug_A_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,5639
CI_Al_10_May_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,1931
CI_Al_10_Aug_C_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,8333
CI_Al_3_Aug_A_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,7610
PG_Al_3_Aug_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,9
CI_Al_1_Aug_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,16702
CI_Al_6_May_A_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,739
CI_Al_1_Aug_C_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,17620
CI_Al_6_Aug_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,567
PG_Al_10_Aug_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,24
CI_Al_3_Aug_C_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,12804
CI_Al_6_May_C_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,676
PG_Al_10_May_A_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,23
CI_Al_15_May_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,1073
CI_Al_6_May_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,433
CI_Al_3_Aug_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,9186
CI_Al_10_Aug_B_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,1145
CI_Al_10_May_A_r3,1665a7c97702ef7179bcb1e186705fe73e545b19,3337
CI_Al_15_Aug_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,5259
CI_Al_3_May_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,190
CI_Al_1_May_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,526
CI_Al_1_Aug_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,3747
CI_Al_15_May_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,3
PG_Al_15_May_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,3411
CI_Al_6_Aug_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,7059
PG_Al_6_May_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,3163
PG_Al_3_May_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,1684
CI_Al_3_May_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,2794
CI_Al_10_May_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,428
CI_Al_10_May_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,387
PG_Al_1_May_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,1098
PG_Al_1_May_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,864
CI_Al_3_Aug_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,2961
PG_Al_1_May_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,249
PG_Al_6_May_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,8401
PG_Al_15_May_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,3107
CI_Al_6_May_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,962
PG_Al_6_May_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,2293
CI_Al_1_May_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,1209
PG_Al_3_May_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,2
PG_Al_10_May_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,3797
CI_Al_3_Aug_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,498
CI_Al_6_May_C_r3,3e397079f8596a3ea555de69becf96955f64a96c,429
CI_Al_1_May_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,888
PG_Al_10_May_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,4319
PG_Al_15_May_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,3934
CI_Al_6_May_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,720
PG_Al_10_May_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,4846
CI_Al_3_Aug_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,375
CI_Al_10_Aug_B_r3,3e397079f8596a3ea555de69becf96955f64a96c,2483
CI_Al_10_May_A_r3,3e397079f8596a3ea555de69becf96955f64a96c,738
CI_Al_15_Aug_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,3362
CI_Al_3_May_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,4465
CI_Al_1_May_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1906
PG_Al_15_May_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,834
PG_Al_6_May_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,9653
PG_Al_3_May_A_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,486
CI_Al_3_May_A_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,473
CI_Al_3_May_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1315
CI_Al_10_May_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,15
CI_Al_10_May_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,686
PG_Al_1_May_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,14958
PG_Al_1_May_A_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,2295
PG_Al_3_Aug_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,5
PG_Al_1_May_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1370
PG_Al_6_May_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1580
PG_Al_15_May_A_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1375
CI_Al_6_May_A_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,3579
PG_Al_6_May_A_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,438
CI_Al_1_May_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1940
CI_Al_6_Aug_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,442
PG_Al_3_May_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,570
PG_Al_10_May_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,2421
CI_Al_6_May_C_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,742
CI_Al_1_May_A_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1464
PG_Al_10_May_A_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,4072
PG_Al_15_May_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,956
CI_Al_6_May_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,590
PG_Al_10_May_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1412
CI_Al_3_Aug_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,691
CI_Al_10_Aug_B_r3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,5701
CI_Al_15_Aug_B_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,4510
PG_Al_3_May_B_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,4809
PG_Al_15_May_C_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,1415
PG_Al_6_May_C_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,107
PG_Al_3_May_A_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,1880
CI_Al_10_May_B_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,112
PG_Al_1_May_B_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,140
PG_Al_1_May_A_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,1119
PG_Al_1_May_C_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,341
PG_Al_6_May_B_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,883
PG_Al_15_May_A_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,1001
PG_Al_6_May_A_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,102
CI_Al_6_Aug_B_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,7914
PG_Al_3_May_C_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,7631
PG_Al_10_May_C_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,3191
PG_Al_10_May_A_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,5864
PG_Al_15_May_B_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,2485
PG_Al_10_May_B_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,4523
CI_Al_10_Aug_B_r3,17585e5fc601ba25d02d211cce3435af5a395c4d,111
PG_Al_10_Aug_A_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,3963
CI_Al_15_May_C_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,23
PG_Al_1_Aug_A_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,7020
PG_Al_6_Aug_B_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,4091
PG_Al_10_Aug_C_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,3592
PG_Al_1_Aug_B_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,11317
PG_Al_15_Aug_C_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,3352
PG_Al_1_Aug_C_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,3124
PG_Al_3_Aug_B_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,7330
PG_Al_3_Aug_C_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,3236
NA_NA_NA_NA_B_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,3712
PG_Al_10_Aug_B_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,4837
PG_Al_15_Aug_B_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,2983
PG_Al_6_Aug_C_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,565
CI_Al_3_Aug_C_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,23
PG_Al_15_Aug_A_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,7304
PG_Al_3_Aug_A_r3,7db40ffe9e0d97546c21f0f00f64de9eeb3b7c2d,5696
PG_Al_10_Aug_A_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,8377
PG_Al_6_Aug_A_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,16553
CI_Al_15_Aug_B_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,65
PG_Al_1_Aug_A_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,3573
PG_Al_10_Aug_C_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,4337
CI_Al_3_May_C_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,3
PG_Al_1_Aug_B_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,4034
PG_Al_15_Aug_C_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,3851
PG_Al_1_Aug_C_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,1492
PG_Al_3_Aug_B_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,7644
PG_Al_3_Aug_C_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,2425
PG_Al_1_May_C_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,912
PG_Al_15_May_A_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,326
PG_Al_6_May_A_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,67
NA_NA_NA_NA_B_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,680
PG_Al_10_May_C_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,59
PG_Al_15_Aug_B_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,2063
PG_Al_6_Aug_C_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,4
PG_Al_15_Aug_A_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,69
PG_Al_10_May_A_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,1050
PG_Al_15_May_B_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,635
PG_Al_3_Aug_A_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,2308
PG_Al_10_May_B_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,239
CI_Al_3_Aug_B_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,435
CI_Al_10_Aug_B_r3,a31d4e16bf8a39f654272a1186dba2dda26ab921,5
PG_Al_10_Aug_A_r3,292fa46826b0fea2417f23c1473225e1d43471bb,3805
PG_Al_1_Aug_A_r3,292fa46826b0fea2417f23c1473225e1d43471bb,6089
PG_Al_6_Aug_B_r3,292fa46826b0fea2417f23c1473225e1d43471bb,3076
PG_Al_10_Aug_C_r3,292fa46826b0fea2417f23c1473225e1d43471bb,2398
PG_Al_1_Aug_B_r3,292fa46826b0fea2417f23c1473225e1d43471bb,9071
PG_Al_15_Aug_C_r3,292fa46826b0fea2417f23c1473225e1d43471bb,2676
PG_Al_1_Aug_C_r3,292fa46826b0fea2417f23c1473225e1d43471bb,2688
PG_Al_3_Aug_B_r3,292fa46826b0fea2417f23c1473225e1d43471bb,5742
PG_Al_3_Aug_C_r3,292fa46826b0fea2417f23c1473225e1d43471bb,2654
