sample,Hash,nReads
SK_Al_15_Jul_C_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,38
NR_Ac_6_Aug_C_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,59
SK_Al_10_Jul_A_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,44
NR_Ac_1_Aug_B_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,119
NR_Ac_3_Aug_A_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,32
NR_Ac_3_Aug_B_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,61
NR_Ac_10_Aug_B_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,100
SK_Al_10_Aug_C_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,53
SK_Al_15_Aug_B_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,283
SK_Al_3_Jul_C_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,62
SK_Al_3_Aug_B_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,9
SK_Al_10_Aug_A_r4,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,150
SK_Al_6_Aug_C_r4,4178d3e55cb5a4bb27bef0c8b478b3bb7b9dabba,253
SK_Al_3_Aug_C_r4,4178d3e55cb5a4bb27bef0c8b478b3bb7b9dabba,272
SK_Al_1_Aug_C_r4,4178d3e55cb5a4bb27bef0c8b478b3bb7b9dabba,124
SK_Al_15_Aug_A_r4,4178d3e55cb5a4bb27bef0c8b478b3bb7b9dabba,270
SK_Al_1_Aug_A_r4,4178d3e55cb5a4bb27bef0c8b478b3bb7b9dabba,335
SK_Al_6_Aug_A_r4,4178d3e55cb5a4bb27bef0c8b478b3bb7b9dabba,305
SK_Al_6_Aug_B_r4,4178d3e55cb5a4bb27bef0c8b478b3bb7b9dabba,94
SK_Al_3_Aug_B_r4,4178d3e55cb5a4bb27bef0c8b478b3bb7b9dabba,224
SK_Al_10_Aug_A_r4,4178d3e55cb5a4bb27bef0c8b478b3bb7b9dabba,166
SK_Al_3_Jul_A_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,11
SK_Al_1_Jul_C_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,72
SK_Al_6_Jul_A_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,217
SK_Al_1_Jul_A_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,29
SK_Al_6_Jul_C_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,244
SK_Al_15_Jul_A_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,134
NR_Ac_3_Aug_C_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,452
SK_Al_15_Jul_C_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,164
SK_Al_10_Jul_A_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,145
NR_Ac_10_Aug_B_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,309
SK_Al_15_Aug_B_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,135
SK_Al_3_Jul_C_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,128
SK_Al_10_Aug_A_r4,c77678ba55303523ebfb97073b6920fb80c7b9db,145
NR_Ac_15_Aug_C_r4,da409b5c08787420c3e4f55a14e678045f87e44f,328
NR_Ac_15_Aug_A_r4,da409b5c08787420c3e4f55a14e678045f87e44f,975
NR_Ac_3_Jul_B_r4,1a52381f0c1ce7ea9c0c2828d3a679b916c5def2,1600
NR_Ac_3_Jul_A_r4,1a52381f0c1ce7ea9c0c2828d3a679b916c5def2,607
NR_Ac_3_Jul_C_r4,1a52381f0c1ce7ea9c0c2828d3a679b916c5def2,9
NR_Ac_15_Jul_B_r4,1a52381f0c1ce7ea9c0c2828d3a679b916c5def2,4
SK_Al_1_Jul_C_r4,dcce8faf157b176b69823ebb318ef18783852292,242
SK_Al_6_Jul_A_r4,dcce8faf157b176b69823ebb318ef18783852292,40
NR_Ac_15_Jul_A_r4,dcce8faf157b176b69823ebb318ef18783852292,188
SK_Al_6_Jul_C_r4,dcce8faf157b176b69823ebb318ef18783852292,48
NR_Ac_3_Aug_C_r4,dcce8faf157b176b69823ebb318ef18783852292,44
NR_Ac_15_Jul_C_r4,dcce8faf157b176b69823ebb318ef18783852292,264
NR_Ac_3_Jul_C_r4,dcce8faf157b176b69823ebb318ef18783852292,68
NR_Ac_10_Aug_B_r4,dcce8faf157b176b69823ebb318ef18783852292,424
NR_Ac_10_Jul_A_r4,dcce8faf157b176b69823ebb318ef18783852292,206
NR_Ac_1_Jul_A_r4,dcce8faf157b176b69823ebb318ef18783852292,53
SK_Al_3_Jul_C_r4,dcce8faf157b176b69823ebb318ef18783852292,73
NR_Ac_15_Aug_A_r4,dcce8faf157b176b69823ebb318ef18783852292,91
NR_Ac_15_Jul_B_r4,dcce8faf157b176b69823ebb318ef18783852292,89
SK_Al_10_Aug_A_r4,dcce8faf157b176b69823ebb318ef18783852292,85
NR_Ac_1_Jul_B_r4,81b447323165bab809edf17c62fcbfc463b4a429,850
NR_Ac_1_Jul_C_r4,81b447323165bab809edf17c62fcbfc463b4a429,577
NR_Ac_1_Jul_A_r4,81b447323165bab809edf17c62fcbfc463b4a429,606
SK_Al_3_Jul_A_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,23
SK_Al_1_Jul_C_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,71
SK_Al_6_Jul_A_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,226
SK_Al_1_Jul_A_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,20
SK_Al_10_Jul_C_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,98
NR_Ac_10_Jul_C_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,8
SK_Al_6_Jul_C_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,155
SK_Al_15_Jul_A_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,97
NR_Ac_3_Aug_C_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,302
SK_Al_15_Jul_C_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,86
SK_Al_10_Jul_A_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,151
NR_Ac_10_Aug_B_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,397
SK_Al_15_Aug_B_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,75
SK_Al_3_Jul_C_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,69
SK_Al_10_Aug_A_r4,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,135
NR_Ac_3_Jul_A_r4,de47b73c7ba916243c257d99872d0d56c99fafb7,21
NR_Ac_6_Jul_C_r4,de47b73c7ba916243c257d99872d0d56c99fafb7,475
NR_Ac_6_Jul_A_r4,de47b73c7ba916243c257d99872d0d56c99fafb7,1492
NR_Ac_10_Jul_C_r4,29623b49d2fac1d7f8d9ac5128f84e5efbd3ba6c,1173
SK_Al_6_Aug_C_r4,81bf045e02b4d4c97c5c4b1a8b4891976f712696,289
SK_Al_10_Aug_B_r4,81bf045e02b4d4c97c5c4b1a8b4891976f712696,151
SK_Al_15_Aug_C_r4,81bf045e02b4d4c97c5c4b1a8b4891976f712696,61
SK_Al_1_Aug_A_r4,81bf045e02b4d4c97c5c4b1a8b4891976f712696,226
SK_Al_6_Aug_A_r4,81bf045e02b4d4c97c5c4b1a8b4891976f712696,212
SK_Al_6_Aug_B_r4,81bf045e02b4d4c97c5c4b1a8b4891976f712696,219
SK_Al_10_Aug_C_r4,81bf045e02b4d4c97c5c4b1a8b4891976f712696,371
SK_Al_15_Aug_B_r4,81bf045e02b4d4c97c5c4b1a8b4891976f712696,57
SK_Al_10_Aug_A_r4,81bf045e02b4d4c97c5c4b1a8b4891976f712696,157
SK_Al_3_Aug_A_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,54
SK_Al_6_Aug_C_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,238
SK_Al_3_Aug_C_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,349
SK_Al_1_Aug_C_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,66
SK_Al_15_Aug_C_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,36
SK_Al_15_Aug_A_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,143
SK_Al_1_Aug_A_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,180
SK_Al_6_Aug_A_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,124
SK_Al_6_Aug_B_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,60
SK_Al_10_Aug_C_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,33
SK_Al_3_Aug_B_r4,ee65f338c0677ea6b4255f8e4c679526cbb3f3ef,165
SK_Al_10_Aug_B_r4,549199d522ce270210342dcbd4392967200c42b6,430
SK_Al_10_Aug_C_r4,549199d522ce270210342dcbd4392967200c42b6,998
SK_Al_10_Aug_A_r4,549199d522ce270210342dcbd4392967200c42b6,389
NR_Ac_10_Aug_A_r4,0c3afc83c643b35ab369533ed53bdd278260befb,1783
SK_Al_3_Aug_A_r4,d6639cd7025a587235583eed56bedf8178f0de32,966
SK_Al_10_Aug_B_r4,d6639cd7025a587235583eed56bedf8178f0de32,47
SK_Al_15_Aug_C_r4,d6639cd7025a587235583eed56bedf8178f0de32,145
SK_Al_15_Aug_A_r4,d6639cd7025a587235583eed56bedf8178f0de32,734
SK_Al_10_Aug_A_r4,d6639cd7025a587235583eed56bedf8178f0de32,8
NR_Ac_6_Jul_B_r4,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,62
NR_Ac_1_Aug_A_r4,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,286
NR_Ac_10_Jul_C_r4,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1513
SK_Al_1_Aug_A_r4,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,4
SK_Al_3_Aug_A_r4,b75d526678e553eec552832bc32bed2e553c135a,1930
SK_Al_3_Aug_A_r4,b985bd256d8d431d64480963abbd05efc83a1ded,13
SK_Al_6_Aug_C_r4,b985bd256d8d431d64480963abbd05efc83a1ded,116
SK_Al_3_Aug_C_r4,b985bd256d8d431d64480963abbd05efc83a1ded,667
SK_Al_1_Aug_C_r4,b985bd256d8d431d64480963abbd05efc83a1ded,129
SK_Al_15_Aug_C_r4,b985bd256d8d431d64480963abbd05efc83a1ded,45
SK_Al_15_Aug_A_r4,b985bd256d8d431d64480963abbd05efc83a1ded,259
SK_Al_1_Aug_A_r4,b985bd256d8d431d64480963abbd05efc83a1ded,94
SK_Al_6_Aug_A_r4,b985bd256d8d431d64480963abbd05efc83a1ded,110
SK_Al_10_Aug_C_r4,b985bd256d8d431d64480963abbd05efc83a1ded,9
SK_Al_3_Aug_B_r4,b985bd256d8d431d64480963abbd05efc83a1ded,181
SK_Al_10_Aug_A_r4,b985bd256d8d431d64480963abbd05efc83a1ded,35
NR_Ac_10_Aug_A_r4,b8680d73f8e76c547c95030fd437249ce2a5c257,1580
NR_Ac_3_Jul_B_r4,b8680d73f8e76c547c95030fd437249ce2a5c257,10
NR_Ac_3_Jul_A_r4,b8680d73f8e76c547c95030fd437249ce2a5c257,10
NR_Ac_3_Aug_C_r4,b8680d73f8e76c547c95030fd437249ce2a5c257,6
NR_Ac_1_Jul_A_r4,b8680d73f8e76c547c95030fd437249ce2a5c257,26
SK_Al_6_Jul_A_r4,8dfe3276f2396d889a1d727f1e32c11ab587c5da,67
NR_Ac_15_Jul_A_r4,8dfe3276f2396d889a1d727f1e32c11ab587c5da,458
NR_Ac_15_Jul_C_r4,8dfe3276f2396d889a1d727f1e32c11ab587c5da,299
NR_Ac_10_Aug_B_r4,8dfe3276f2396d889a1d727f1e32c11ab587c5da,119
NR_Ac_15_Jul_B_r4,8dfe3276f2396d889a1d727f1e32c11ab587c5da,592
NR_Ac_3_Aug_C_r4,0164b0238129ee76705486d3ddebce284a989b39,1771
NR_Ac_6_Aug_B_r4,24e27303d71b057195ac4891553b63eeb82b9fcb,981
NR_Ac_10_Jul_C_r4,85f8403fefc39d54b33bfd69e92917464be9e550,977
NR_Ac_6_Jul_B_r4,b530666ea2bc067cab6bc2d1973e207b3989577c,430
NR_Ac_10_Jul_C_r4,b530666ea2bc067cab6bc2d1973e207b3989577c,317
NR_Ac_3_Jul_A_r4,b530666ea2bc067cab6bc2d1973e207b3989577c,117
NR_Ac_10_Jul_B_r4,b530666ea2bc067cab6bc2d1973e207b3989577c,321
NR_Ac_10_Jul_A_r4,b530666ea2bc067cab6bc2d1973e207b3989577c,289
NR_Ac_6_Jul_C_r4,4ca8f6d42fa2440735f6c133c4ddb54fc9fc3486,1587
SK_Al_10_Aug_B_r4,2a3bf6ef5a004a1599606d9e3a9c4485e5817b0a,296
SK_Al_10_Aug_C_r4,2a3bf6ef5a004a1599606d9e3a9c4485e5817b0a,705
SK_Al_10_Aug_A_r4,2a3bf6ef5a004a1599606d9e3a9c4485e5817b0a,511
NR_Ac_10_Aug_A_r4,610c7d08dde3fac0aa0baf88eab918347c145bb6,1392
NR_Ac_15_Jul_A_r4,17585e5fc601ba25d02d211cce3435af5a395c4d,20
NR_Ac_3_Jul_B_r4,17585e5fc601ba25d02d211cce3435af5a395c4d,341
NR_Ac_3_Jul_A_r4,17585e5fc601ba25d02d211cce3435af5a395c4d,573
NR_Ac_15_Jul_C_r4,17585e5fc601ba25d02d211cce3435af5a395c4d,26
NR_Ac_3_Jul_C_r4,17585e5fc601ba25d02d211cce3435af5a395c4d,280
NR_Ac_15_Jul_B_r4,17585e5fc601ba25d02d211cce3435af5a395c4d,19
NR_Ac_10_Aug_A_r4,67360be9632e6ed796e82afbc196c51042ec67a8,1326
NR_Ac_10_Aug_A_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,232
NR_Ac_6_Jul_B_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,61
NR_Ac_10_Jul_C_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,293
NR_Ac_1_Aug_C_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,31
NR_Ac_3_Jul_A_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,90
NR_Ac_3_Aug_C_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,85
NR_Ac_10_Aug_C_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,122
NR_Ac_10_Jul_B_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,111
NR_Ac_3_Jul_C_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,46
NR_Ac_10_Jul_A_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,59
NR_Ac_1_Jul_A_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,55
NR_Ac_6_Jul_A_r4,c4d7d8c199a5bc25ee414ef1108ebd3c587144cf,79
SK_Al_1_Jul_C_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,2
NR_Ac_1_Aug_A_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,2
NR_Ac_1_Jul_C_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,28
NR_Ac_10_Jul_C_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,86
NR_Ac_15_Jul_A_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,331
SK_Al_15_Aug_A_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,36
NR_Ac_3_Jul_B_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,32
NR_Ac_1_Aug_C_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,137
NR_Ac_15_Aug_C_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,6
NR_Ac_3_Jul_A_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,31
NR_Ac_15_Jul_C_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,311
NR_Ac_10_Jul_B_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,33
NR_Ac_3_Jul_C_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,14
NR_Ac_10_Aug_B_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,3
NR_Ac_10_Jul_A_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,75
NR_Ac_1_Jul_A_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,45
NR_Ac_15_Aug_A_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,5
NR_Ac_15_Jul_B_r4,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,144
SK_Al_10_Aug_B_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,62
SK_Al_6_Jul_A_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,83
SK_Al_10_Jul_C_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,126
SK_Al_15_Aug_A_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,442
NR_Ac_3_Jul_A_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,33
SK_Al_15_Jul_C_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,94
SK_Al_10_Jul_A_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,142
NR_Ac_10_Aug_B_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,152
SK_Al_3_Jul_C_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,47
NR_Ac_15_Aug_A_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,50
SK_Al_10_Aug_A_r4,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,153
SK_Al_10_Aug_C_r4,88db2e382400a708d2d92f8b62b24957020e032b,166
NR_Ac_15_Aug_A_r4,88db2e382400a708d2d92f8b62b24957020e032b,1123
SK_Al_10_Aug_C_r4,3190bb04383a96d299a1f2d542ed4a4dd1ad38c2,1294
NR_Ac_10_Aug_A_r4,156e0ac75dc7ac044818ad88c82e0bec44d2eaf1,1361
NR_Ac_10_Aug_C_r4,156e0ac75dc7ac044818ad88c82e0bec44d2eaf1,33
SK_Al_3_Aug_A_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,26
SK_Al_6_Aug_C_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,256
SK_Al_3_Aug_C_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,435
SK_Al_1_Aug_C_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,121
SK_Al_15_Aug_C_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,58
SK_Al_15_Aug_A_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,262
SK_Al_1_Aug_A_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,187
SK_Al_6_Aug_A_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,224
SK_Al_6_Aug_B_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,31
SK_Al_10_Aug_C_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,50
SK_Al_3_Aug_B_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,178
SK_Al_10_Aug_A_r4,3bbc6272a953cba6747a92517b1e0a35ea128858,90
SK_Al_3_Aug_B_r4,bb5368c78613d41daaad92768ea3db1c0bdbfd98,1404
SK_Al_6_Jul_A_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,5
NR_Ac_1_Aug_A_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,74
NR_Ac_15_Jul_A_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,360
NR_Ac_15_Aug_C_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,17
NR_Ac_3_Aug_C_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,34
SK_Al_10_Jul_A_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,15
NR_Ac_15_Jul_C_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,216
NR_Ac_10_Aug_B_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,13
SK_Al_10_Aug_C_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,9
NR_Ac_15_Aug_A_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,26
NR_Ac_15_Jul_B_r4,6f98e637735b187cd156c79b8f022a0bc63d5fc5,536
SK_Al_10_Aug_B_r4,dd74776bc05153ab9d85eff974eda65eb1ff428f,798
NR_Ac_6_Aug_B_r4,235be3f988e44d94a3c569f1a7aea1b9cbd3a0c7,836
NR_Ac_1_Aug_C_r4,235be3f988e44d94a3c569f1a7aea1b9cbd3a0c7,222
SK_Al_1_Aug_A_r4,235be3f988e44d94a3c569f1a7aea1b9cbd3a0c7,36
NR_Ac_15_Aug_A_r4,235be3f988e44d94a3c569f1a7aea1b9cbd3a0c7,144
NR_Ac_3_Aug_C_r4,428a334cdbdea187ec35bbcc67fc6a6507e39a14,1304
NR_Ac_6_Aug_B_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,557
NR_Ac_6_Jul_B_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,39
SK_Al_1_Jul_C_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,26
SK_Al_6_Jul_A_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,32
NR_Ac_1_Jul_C_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,34
SK_Al_6_Jul_C_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,3
NR_Ac_3_Jul_B_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,35
NR_Ac_1_Aug_C_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,215
NR_Ac_3_Jul_A_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,39
SK_Al_10_Jul_A_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,58
NR_Ac_6_Jul_C_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,97
NR_Ac_10_Jul_B_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,42
NR_Ac_3_Jul_C_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,15
NR_Ac_10_Jul_A_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,72
SK_Al_15_Aug_B_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,4
NR_Ac_1_Jul_A_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,16
SK_Al_10_Aug_A_r4,74bd536a982117e99a75e40240e0e3b1b1f81a5c,15
NR_Ac_6_Aug_A_r4,8c9a34ff5d3a4ce5f4c7bb7cbbd04cb15a7ae08a,1273
NR_Ac_15_Aug_C_r4,4eae67104bcd193e0cff6b53ca99775b98a314e2,1277
NR_Ac_3_Aug_B_r4,ebbe258d614d78b38412d71619651cf2e957283f,1235
SK_Al_3_Jul_A_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,51
SK_Al_1_Jul_C_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,317
SK_Al_6_Jul_A_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,30
SK_Al_1_Jul_A_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,68
SK_Al_6_Jul_C_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,76
SK_Al_15_Jul_A_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,87
NR_Ac_3_Aug_C_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,122
SK_Al_15_Jul_C_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,34
NR_Ac_10_Aug_B_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,30
SK_Al_3_Jul_C_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,330
SK_Al_10_Aug_A_r4,d525996b1ef1fc40898a04f7e01fa150185967e8,17
SK_Al_1_Jul_C_r4,505b0c4ae2041d1d51c56dd7fa420d62b3547a3e,561
SK_Al_1_Jul_A_r4,505b0c4ae2041d1d51c56dd7fa420d62b3547a3e,136
SK_Al_15_Aug_B_r4,505b0c4ae2041d1d51c56dd7fa420d62b3547a3e,414
SK_Al_3_Aug_A_r4,7470af34f741c1c9139f589146a19daaa7ed2252,242
SK_Al_6_Aug_C_r4,7470af34f741c1c9139f589146a19daaa7ed2252,100
SK_Al_10_Aug_B_r4,7470af34f741c1c9139f589146a19daaa7ed2252,77
SK_Al_3_Aug_C_r4,7470af34f741c1c9139f589146a19daaa7ed2252,20
SK_Al_1_Aug_C_r4,7470af34f741c1c9139f589146a19daaa7ed2252,19
SK_Al_15_Aug_A_r4,7470af34f741c1c9139f589146a19daaa7ed2252,13
SK_Al_1_Aug_A_r4,7470af34f741c1c9139f589146a19daaa7ed2252,112
SK_Al_6_Aug_A_r4,7470af34f741c1c9139f589146a19daaa7ed2252,125
SK_Al_6_Aug_B_r4,7470af34f741c1c9139f589146a19daaa7ed2252,90
SK_Al_10_Aug_C_r4,7470af34f741c1c9139f589146a19daaa7ed2252,44
NR_Ac_15_Jul_B_r4,7470af34f741c1c9139f589146a19daaa7ed2252,29
SK_Al_3_Aug_B_r4,7470af34f741c1c9139f589146a19daaa7ed2252,197
SK_Al_10_Aug_A_r4,7470af34f741c1c9139f589146a19daaa7ed2252,82
NR_Ac_10_Jul_C_r4,b2838403e804594d4481dcd9b2b1c2050b038c29,1092
NR_Ac_6_Jul_B_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,668
NR_Ac_1_Jul_B_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,23
NR_Ac_10_Jul_C_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,140
NR_Ac_3_Jul_B_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,50
NR_Ac_3_Jul_A_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,111
NR_Ac_10_Jul_B_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,7
NR_Ac_10_Jul_A_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,6
SK_Al_10_Aug_C_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,15
NR_Ac_6_Jul_A_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,25
NR_Ac_15_Aug_A_r4,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,114
NR_Ac_15_Aug_C_r4,69574d05362ce02e1ba5067abec4a45cab1a34c8,10
NR_Ac_3_Jul_A_r4,69574d05362ce02e1ba5067abec4a45cab1a34c8,29
SK_Al_10_Aug_C_r4,69574d05362ce02e1ba5067abec4a45cab1a34c8,745
NR_Ac_15_Aug_A_r4,69574d05362ce02e1ba5067abec4a45cab1a34c8,203
SK_Al_10_Aug_C_r4,4b4415c52697d92549c31f222010e3b10773c673,374
NR_Ac_15_Aug_A_r4,4b4415c52697d92549c31f222010e3b10773c673,276
NR_Ac_6_Aug_B_r4,6f6f5405d5a6d63e284cadea4f9199ad4a7f8f21,55
NR_Ac_1_Aug_A_r4,6f6f5405d5a6d63e284cadea4f9199ad4a7f8f21,2
NR_Ac_10_Jul_C_r4,6f6f5405d5a6d63e284cadea4f9199ad4a7f8f21,29
NR_Ac_1_Aug_C_r4,6f6f5405d5a6d63e284cadea4f9199ad4a7f8f21,238
NR_Ac_3_Aug_C_r4,6f6f5405d5a6d63e284cadea4f9199ad4a7f8f21,17
