Miseq_run,sample,Hash,nReads
1,PG_Eg_0_Jul_C_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,6063
1,CI_Ba_50_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,168
1,CI_Al_6_Jul_C_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,377
1,CI_Al_3_Jul_C_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,140
1,PG_Ac_6_Jul_B_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,6065
1,CI_Ac_15_Jul_B_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,108
1,PG_Al_15_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,2917
1,CI_Ac_6_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,218
1,PG_Ac_6_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,5247
1,CI_Ac_3_Jul_B_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,75
1,CI_Ac_15_Jul_C_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,387
1,PG_Al_1_Jul_B_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,4438
1,PG_Al_3_Jul_C_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,7067
1,PG_Al_10_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,4613
1,CI_Al_1_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,467
1,PG_Ac_1_Jul_C_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,3421
1,CI_Eg_0_Jul_C_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,167
1,PG_Ac_1_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,3710
1,PG_Ba_50_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,1872
1,CI_Al_6_Jul_B_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,139
1,PG_Al_1_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,3112
1,CI_Al_1_Jul_C_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,672
1,CI_Ac_6_Jul_B_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,396
1,PG_Al_6_Jul_B_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,3652
1,CI_Al_6_Jul_A_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,320
1,CI_Ac_10_Jul_B_r1,baa7674925960be46ac2381a8d9d02cf788a1f0e,453
1,CI_Ac_6_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2943
1,CI_Al_1_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1175
1,PG_Al_10_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1228
1,PG_Ac_10_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2222
1,PG_Ac_10_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2000
1,PG_Ac_10_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2024
1,CI_Eg_0_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1802
1,CI_Al_10_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1088
1,PG_Al_6_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1779
1,CI_Al_3_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1566
1,CI_Ac_15_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,4005
1,PG_Al_6_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,745
1,PG_Eg_0_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1694
1,PG_Al_1_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,6338
1,CI_Al_10_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2838
1,PG_Ac_15_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,6755
1,PG_Ac_15_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,4491
1,CI_Ac_3_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,4004
1,PG_Ac_6_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1693
1,CI_Al_3_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1922
1,CI_Ac_10_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,6945
1,PG_Al_10_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2013
1,PG_Ac_15_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,10564
1,PG_Eg_0_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,294
1,CI_Ac_1_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,4076
1,CI_Al_10_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2646
1,CI_Ac_1_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1511
1,CI_Ba_50_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,3841
1,CI_Ac_10_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,4564
1,CI_Ac_3_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,5632
1,CI_Eg_0_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2132
1,PG_Ac_1_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,3221
1,PG_Ac_3_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,18
1,CI_Ba_50_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,3085
1,PG_Eg_0_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1903
1,CI_Ba_50_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,3032
1,CI_Al_6_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1593
1,CI_Al_3_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2403
1,PG_Ac_6_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1514
1,CI_Ac_15_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2903
1,CI_Ac_6_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,4483
1,PG_Ac_6_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1356
1,CI_Ac_1_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,4346
1,CI_Ac_3_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,3974
1,CI_Ac_15_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,3334
1,PG_Al_1_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,3942
1,PG_Al_10_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,692
1,CI_Al_1_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1788
1,PG_Ac_1_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1381
1,CI_Eg_0_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1254
1,PG_Ac_1_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1538
1,CI_Al_6_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,864
1,PG_Al_1_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,5520
1,CI_Al_1_Jul_C_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1665
1,CI_Ac_6_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,3618
1,PG_Al_6_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,375
1,CI_Al_6_Jul_A_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,1046
1,CI_Ac_10_Jul_B_r1,0f845a13b6c8d5a484630eb902e6d3f60c0f5c60,2880
1,CI_Ac_6_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,840
1,CI_Al_1_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,813
1,PG_Al_10_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,3231
1,PG_Ac_10_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2469
1,PG_Ac_10_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2133
1,PG_Ac_10_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1653
1,CI_Eg_0_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1887
1,CI_Al_10_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1760
1,PG_Al_6_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,4728
1,CI_Al_3_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1491
1,CI_Ac_15_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,723
1,PG_Al_6_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2369
1,PG_Eg_0_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,6471
1,PG_Al_1_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2965
1,CI_Al_10_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1271
1,PG_Ac_15_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,3969
1,PG_Ac_15_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,4226
1,PG_Ac_6_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,3061
1,CI_Al_3_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1449
1,CI_Ac_10_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,819
1,PG_Al_10_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,4164
1,PG_Ac_15_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,4099
1,PG_Eg_0_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2822
1,CI_Ac_1_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,806
1,PG_Ba_50_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,3533
1,CI_Al_10_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,420
1,CI_Ac_1_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1766
1,CI_Ba_50_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1996
1,CI_Ac_10_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,198
1,CI_Ac_3_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1065
1,PG_Al_15_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1901
1,PG_Ac_3_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2406
1,CI_Eg_0_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1541
1,PG_Ac_1_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,3632
1,CI_Ba_50_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1436
1,PG_Ba_50_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2202
1,PG_Al_15_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2138
1,PG_Eg_0_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2744
1,CI_Ba_50_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,423
1,CI_Al_6_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,460
1,CI_Al_3_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,635
1,PG_Ac_6_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,3187
1,PG_Al_15_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1368
1,CI_Ac_6_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1024
1,PG_Ac_6_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2965
1,CI_Ac_1_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2761
1,CI_Ac_3_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1174
1,CI_Ac_15_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,894
1,PG_Al_1_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,3290
1,PG_Al_3_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,4071
1,PG_Al_10_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2614
1,CI_Al_1_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,914
1,PG_Ac_1_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1674
1,CI_Eg_0_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,204
1,PG_Ac_1_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,2189
1,PG_Ba_50_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,3550
1,CI_Al_6_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1359
1,PG_Al_1_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,813
1,CI_Al_1_Jul_C_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1180
1,CI_Ac_6_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,1932
1,PG_Al_6_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,3398
1,CI_Al_6_Jul_A_r1,e99d1668c1d0134c149b205d148ef407abb3e995,634
1,CI_Ac_10_Jul_B_r1,e99d1668c1d0134c149b205d148ef407abb3e995,573
1,CI_Ac_6_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,397
1,CI_Al_1_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,434
1,PG_Al_10_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1241
1,PG_Ac_10_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3507
1,PG_Ac_10_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3006
1,PG_Ac_10_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3716
1,CI_Eg_0_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,399
1,CI_Al_10_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,164
1,PG_Al_6_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1774
1,CI_Al_3_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,458
1,PG_Al_6_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1428
1,PG_Eg_0_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1338
1,PG_Al_1_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,5327
1,CI_Al_10_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,453
1,PG_Ac_15_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3792
1,PG_Ac_15_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2305
1,CI_Ac_3_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,830
1,PG_Ac_6_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3394
1,CI_Al_3_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,662
1,CI_Ac_10_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,262
1,PG_Al_10_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,4389
1,PG_Ac_15_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3011
1,PG_Eg_0_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,4701
1,CI_Ac_1_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,524
1,PG_Ba_50_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,5782
1,CI_Al_10_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,365
1,CI_Ac_1_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,315
1,CI_Ba_50_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,167
1,PG_Al_3_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,7712
1,CI_Ac_3_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,120
1,PG_Al_15_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2394
1,PG_Ac_3_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,5362
1,CI_Eg_0_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,13
1,PG_Ac_1_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,6094
1,PG_Ac_3_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,9
1,CI_Ba_50_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,190
1,PG_Ba_50_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2744
1,PG_Al_15_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1697
1,PG_Eg_0_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3555
1,CI_Al_3_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,440
1,PG_Ac_6_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,4627
1,PG_Al_15_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1468
1,CI_Ac_6_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,367
1,PG_Ac_6_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,4151
1,CI_Ac_1_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,434
1,CI_Ac_3_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,252
1,PG_Al_1_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,4167
1,PG_Al_3_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2000
1,PG_Al_10_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2316
1,CI_Al_1_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,445
1,PG_Ac_1_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2628
1,CI_Eg_0_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,452
1,PG_Ac_1_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,3720
1,PG_Ba_50_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,10461
1,CI_Al_6_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,320
1,PG_Al_1_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,4382
1,CI_Al_1_Jul_C_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,493
1,CI_Ac_6_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,188
1,PG_Al_6_Jul_B_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,2352
1,CI_Al_6_Jul_A_r1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,281
1,CI_Ac_6_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,4125
1,CI_Al_1_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,2825
1,PG_Al_10_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,20
1,PG_Ac_10_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,357
1,CI_Eg_0_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,2443
1,CI_Al_10_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3421
1,PG_Al_6_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,4
1,CI_Al_3_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3149
1,CI_Ac_15_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,5464
1,PG_Al_6_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,38
1,PG_Al_1_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,74
1,CI_Al_10_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,2968
1,CI_Ac_3_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,7421
1,CI_Al_3_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3726
1,CI_Ac_10_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,7797
1,PG_Al_10_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,172
1,CI_Ac_1_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,7702
1,CI_Al_10_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,2768
1,CI_Ac_1_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,5266
1,CI_Ba_50_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3906
1,CI_Ac_10_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,5035
1,CI_Ac_3_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,6307
1,PG_Al_15_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,167
1,CI_Eg_0_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3231
1,CI_Ba_50_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3780
1,PG_Ba_50_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,119
1,PG_Al_15_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,32
1,PG_Eg_0_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,71
1,CI_Ba_50_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3164
1,CI_Al_6_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,2373
1,CI_Al_3_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,749
1,CI_Ac_15_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3590
1,PG_Al_15_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,62
1,CI_Ac_6_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,5401
1,CI_Ac_1_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,5292
1,CI_Ac_3_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,5360
1,CI_Ac_15_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,4119
1,PG_Al_10_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3
1,CI_Al_1_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,2711
1,PG_Ac_1_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,11
1,CI_Eg_0_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,3139
1,CI_Al_6_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,1996
1,CI_Al_1_Jul_C_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,2404
1,CI_Ac_6_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,5273
1,PG_Al_6_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,131
1,CI_Al_6_Jul_A_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,1737
1,CI_Ac_10_Jul_B_r1,3e967b2cb1139cdab2f062fe0005898007a2d247,5120
1,CI_Ac_6_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1700
1,CI_Al_1_Jul_B_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1889
1,PG_Ac_10_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,58
1,CI_Eg_0_Jul_B_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1533
1,CI_Al_10_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1350
1,PG_Al_6_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1902
1,CI_Al_3_Jul_A_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1225
1,CI_Ac_15_Jul_A_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,4423
1,PG_Al_6_Jul_A_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,3371
1,CI_Al_10_Jul_B_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1700
1,CI_Ac_3_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,2770
1,PG_Ac_6_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,174
1,CI_Al_3_Jul_B_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1441
1,CI_Ac_10_Jul_A_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,2068
1,CI_Ac_1_Jul_A_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1346
1,PG_Ba_50_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,255
1,CI_Al_10_Jul_A_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1688
1,CI_Ac_1_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,2571
1,CI_Ba_50_Jul_B_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,2523
1,CI_Ac_10_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,2099
1,CI_Ac_3_Jul_A_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,5096
1,PG_Al_15_Jul_B_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,5895
1,CI_Eg_0_Jul_A_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,1636
1,PG_Ac_1_Jul_B_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,2058
1,CI_Ba_50_Jul_C_r1,ecd49d946e17684c39f30b9b6f2502fa1675e256,2013
